<SM 0
3 3221246976 1
3 3221247008 1
3 3221247488 2
3 3221247520 2
3 3221248000 1
3 3221248032 1
3 3221248512 2
3 3221248544 2
3 3221249024 1
3 3221249056 1
3 3221249536 2
3 3221249568 2
3 3221250048 1
3 3221250080 1
3 3221250560 2
3 3221250592 2
3 3221251072 1
3 3221251104 1
3 3221251584 2
3 3221251616 2
3 3221252096 1
3 3221252128 1
3 3221252608 2
3 3221252640 2
3 3221253120 1
3 3221253152 1
3 3221253632 2
3 3221253664 2
3 3221254144 1
3 3221254176 1
3 3221254656 2
3 3221254688 2
3 3221255168 1
3 3221255200 1
3 3221255680 2
3 3221255712 2
3 3221256192 1
3 3221256224 1
3 3221256704 2
3 3221256736 2
3 3221257216 1
3 3221257248 1
3 3221257728 2
3 3221257760 2
3 3221258240 1
3 3221258272 1
3 3221258752 2
3 3221258784 2
3 3221259264 1
3 3221259296 1
3 3221259776 2
3 3221259808 2
3 3221260288 1
3 3221260320 1
3 3221260800 2
3 3221260832 2
3 3221261312 1
3 3221261344 1
3 3221261824 2
3 3221261856 2
3 3221262336 1
3 3221262368 1
3 3221262848 2
3 3221262880 2
3 3221263360 1
3 3221263392 1
3 3221263872 2
3 3221263904 2
3 3221264384 1
3 3221264416 1
3 3221264896 2
3 3221264928 2
3 3221265408 1
3 3221265440 1
3 3221265920 2
3 3221265952 2
3 3221266432 1
3 3221266464 1
3 3221266944 2
3 3221266976 2
3 3221267456 1
3 3221267488 1
3 3221267968 2
3 3221268000 2
3 3221268480 1
3 3221268512 1
3 3221268992 2
3 3221269024 2
3 3221269504 1
3 3221269536 1
3 3221270016 2
3 3221270048 2
3 3221270528 1
3 3221270560 1
3 3221271040 2
3 3221271072 2
3 3221271552 1
3 3221271584 1
3 3221272064 2
3 3221272096 2
3 3221272576 1
3 3221272608 1
3 3221273088 2
3 3221273120 2
3 3221273600 1
3 3221273632 1
3 3221274112 2
3 3221274144 2
3 3221274624 1
3 3221274656 1
3 3221275136 2
3 3221275168 2
3 3221275648 1
3 3221275680 1
3 3221276160 2
3 3221276192 2
3 3221276672 1
3 3221276704 1
3 3221277184 2
3 3221277216 2
3 3221277696 1
3 3221277728 1
3 3221278208 2
3 3221278240 2
3 3221278720 1
3 3221278752 1
3 3221279232 2
3 3221279264 2
3 3221279744 1
3 3221279776 1
3 3221280256 2
3 3221280288 2
3 3221280768 1
3 3221280800 1
3 3221281280 2
3 3221281312 2
3 3221281792 1
3 3221281824 1
3 3221282304 2
3 3221282336 2
3 3221282816 1
3 3221282848 1
3 3221283328 2
3 3221283360 2
3 3221283840 1
3 3221283872 1
3 3221284352 2
3 3221284384 2
3 3221284864 1
3 3221284896 1
3 3221285376 2
3 3221285408 2
3 3221285888 1
3 3221285920 1
3 3221286400 2
3 3221286432 2
3 3221286912 1
3 3221286944 1
3 3221287424 2
3 3221287456 2
3 3221287936 1
3 3221287968 1
3 3221288448 2
3 3221288480 2
3 3221288960 1
3 3221288992 7
3 3221289472 2
3 3221289504 2
3 3221289984 5
3 3221290016 1
3 3221290496 2
3 3221290528 2
3 3221291008 1
3 3221291040 1
3 3221291520 2
3 3221291552 2
3 3221292032 1
3 3221292064 1
3 3221292544 2
3 3221292576 2
3 3221293056 3
3 3221293088 11
3 3221293568 2
3 3221293600 2
3 3221294080 1
3 3221294112 2
3 3221294592 2
3 3221294624 2
3 3221295104 1
3 3221295136 14
3 3221295616 2
3 3221295648 2
3 3221296128 3
3 3221296160 5
3 3221296640 2
3 3221296672 2
3 3221297152 4
3 3221297184 7
3 3221297664 2
3 3221297696 2
3 3221298176 6
3 3221298208 3
3 3221298688 2
3 3221298720 2
3 3221299200 1
3 3221299232 10
3 3221299712 2
3 3221299744 2
3 3221300224 11
3 3221300256 5
3 3221300736 2
3 3221300768 2
3 3221301248 2
3 3221301280 10
3 3221301760 2
3 3221301792 2
3 3221302272 4
3 3221302304 4
3 3221302784 2
3 3221302816 2
3 3221303296 7
3 3221303328 4
3 3221303808 2
3 3221303840 2
3 3221304320 1
3 3221304352 1
3 3221304832 2
3 3221304864 2
3 3221305344 5
3 3221305376 12
3 3221305856 2
3 3221305888 2
3 3221306368 1
3 3221306400 11
3 3221306880 2
3 3221306912 2
3 3221307392 1
3 3221307424 9
3 3221307904 2
3 3221307936 2
3 3221308416 7
3 3221308448 4
3 3221308928 2
3 3221308960 2
3 3221309440 6
3 3221309472 3
3 3221309952 2
3 3221309984 2
3 3221310464 1
3 3221310496 6
3 3221310976 2
3 3221311008 2
3 3221311488 1
3 3221311520 1
3 3221312000 2
3 3221312032 2
3 3221312512 10
3 3221312544 1
3 3221313024 2
3 3221313056 2
3 3221313536 1
3 3221313568 9
3 3221314048 2
3 3221314080 2
3 3221314560 4
3 3221314592 8
3 3221315072 2
3 3221315104 2
3 3221315584 14
3 3221315616 9
3 3221316096 2
3 3221316128 2
3 3221316608 1
3 3221316640 2
3 3221317120 2
3 3221317152 2
3 3221317632 2
3 3221317664 13
3 3221318144 2
3 3221318176 2
3 3221318656 2
3 3221318688 10
3 3221319168 2
3 3221319200 2
3 3221319680 10
3 3221319712 4
3 3221320192 2
3 3221320224 2
3 3221320704 3
3 3221320736 3
3 3221321216 2
3 3221321248 2
3 3221321728 4
3 3221321760 3
3 3221322240 2
3 3221322272 2
3 3221322752 4
3 3221322784 2
3 3221323264 2
3 3221323296 2
3 3221340160 2
3 3221340192 2
3 3221340416 2
3 3221340448 2
3 3221341120 2
3 3221341152 2
3 3221341184 2
3 3221341216 2
3 3221341440 2
3 3221341472 2
3 3221342144 2
3 3221342176 2
3 3221342208 2
3 3221342240 2
3 3221342464 2
3 3221342496 2
3 3221343168 2
3 3221343200 2
3 3221343232 2
3 3221343264 2
3 3221343488 2
3 3221343520 2
3 3221344192 2
3 3221344224 2
3 3221344256 2
3 3221344288 2
3 3221344512 2
3 3221344544 2
3 3221345216 2
3 3221345248 2
3 3221345280 2
3 3221345312 2
3 3221345536 2
3 3221345568 2
3 3221346240 2
3 3221346272 2
3 3221346304 2
3 3221346336 2
3 3221346560 2
3 3221346592 2
3 3221347264 2
3 3221347296 2
3 3221347328 2
3 3221347360 2
3 3221347584 2
3 3221347616 2
3 3221348288 2
3 3221348320 2
3 3221348352 2
3 3221348384 2
3 3221348608 2
3 3221348640 2
3 3221349312 2
3 3221349344 2
3 3221349376 2
3 3221349408 2
3 3221349632 2
3 3221349664 2
3 3221350336 2
3 3221350368 2
3 3221350400 2
3 3221350432 2
3 3221350656 2
3 3221350688 2
3 3221351360 2
3 3221351392 2
3 3221351424 2
3 3221351456 2
3 3221351680 2
3 3221351712 2
3 3221352384 2
3 3221352416 2
3 3221352448 2
3 3221352480 2
3 3221352704 2
3 3221352736 2
3 3221353408 2
3 3221353440 2
3 3221353472 2
3 3221353504 2
3 3221353728 2
3 3221353760 2
3 3221354432 2
3 3221354464 2
3 3221354496 2
3 3221354528 2
3 3221354752 2
3 3221354784 2
3 3221355456 2
3 3221355488 2
3 3221355520 2
3 3221355552 2
3 3221355776 2
3 3221355808 2
3 3221356480 2
3 3221356512 2
3 3221356544 2
3 3221356576 2
3 3221357120 2
3 3221357152 2
3 3221357504 2
3 3221357536 2
3 3221357568 2
3 3221357600 2
3 3221358144 2
3 3221358176 2
3 3221358528 2
3 3221358560 2
3 3221358592 2
3 3221358624 2
3 3221359168 2
3 3221359200 2
3 3221359552 2
3 3221359584 2
3 3221359616 2
3 3221359648 2
3 3221360192 2
3 3221360224 2
3 3221360576 2
3 3221360608 2
3 3221360640 2
3 3221360672 2
3 3221361216 2
3 3221361248 2
3 3221361600 2
3 3221361632 2
3 3221361664 2
3 3221361696 2
3 3221362240 2
3 3221362272 2
3 3221362624 2
3 3221362656 2
3 3221362688 2
3 3221362720 2
3 3221363264 2
3 3221363296 2
3 3221363648 2
3 3221363680 2
3 3221363712 2
3 3221363744 2
3 3221364288 2
3 3221364320 2
3 3221364672 2
3 3221364704 2
3 3221364736 2
3 3221364768 2
3 3221365312 2
3 3221365344 2
3 3221365696 2
3 3221365728 2
3 3221365760 2
3 3221365792 2
3 3221366336 2
3 3221366368 2
3 3221366720 2
3 3221366752 2
3 3221366784 2
3 3221366816 2
3 3221367360 2
3 3221367392 2
3 3221367744 2
3 3221367776 2
3 3221367808 2
3 3221367840 2
3 3221368384 2
3 3221368416 2
3 3221368768 2
3 3221368800 2
3 3221368832 2
3 3221368864 2
3 3221369408 2
3 3221369440 2
3 3221369792 2
3 3221369824 2
3 3221369856 2
3 3221369888 2
3 3221370432 2
3 3221370464 2
3 3221370816 2
3 3221370848 2
3 3221370880 2
3 3221370912 2
3 3221371456 2
3 3221371488 2
3 3221371840 2
3 3221371872 2
3 3221371904 2
3 3221371936 2
3 3221372480 2
3 3221372512 2
3 3221372864 2
3 3221372896 2
3 3221389312 1
3 3221389344 1
3 3221389376 2
3 3221389408 2
3 3221390336 1
3 3221390368 1
3 3221390400 2
3 3221390432 2
3 3221391360 1
3 3221391392 1
3 3221391424 2
3 3221391456 2
3 3221392384 1
3 3221392416 1
3 3221392448 2
3 3221392480 2
3 3221393408 1
3 3221393440 1
3 3221393472 2
3 3221393504 2
3 3221394432 1
3 3221394464 1
3 3221394496 2
3 3221394528 2
3 3221395456 1
3 3221395488 1
3 3221395520 2
3 3221395552 2
3 3221396480 1
3 3221396512 1
3 3221396544 2
3 3221396576 2
3 3221397504 1
3 3221397536 1
3 3221397568 2
3 3221397600 2
3 3221398528 1
3 3221398560 1
3 3221398592 2
3 3221398624 2
3 3221399552 1
3 3221399584 1
3 3221399616 2
3 3221399648 2
3 3221400576 1
3 3221400608 1
3 3221400640 2
3 3221400672 2
3 3221401600 1
3 3221401632 1
3 3221401664 2
3 3221401696 2
3 3221402624 1
3 3221402656 1
3 3221402688 2
3 3221402720 2
3 3221403648 1
3 3221403680 1
3 3221403712 2
3 3221403744 2
3 3221404672 1
3 3221404704 1
3 3221404736 2
3 3221404768 2
3 3221405696 1
3 3221405728 1
3 3221406336 2
3 3221406368 2
3 3221406720 1
3 3221406752 1
3 3221407360 2
3 3221407392 2
3 3221407744 1
3 3221407776 1
3 3221408384 2
3 3221408416 2
3 3221408768 1
3 3221408800 1
3 3221409408 2
3 3221409440 2
3 3221409792 1
3 3221409824 1
3 3221410432 2
3 3221410464 2
3 3221410816 1
3 3221410848 1
3 3221411456 2
3 3221411488 2
3 3221411840 1
3 3221411872 1
3 3221412480 2
3 3221412512 2
3 3221412864 1
3 3221412896 1
3 3221413504 2
3 3221413536 2
3 3221413888 1
3 3221413920 1
3 3221414528 2
3 3221414560 2
3 3221414912 1
3 3221414944 1
3 3221415552 2
3 3221415584 2
3 3221415936 1
3 3221415968 1
3 3221416576 2
3 3221416608 2
3 3221416960 1
3 3221416992 1
3 3221417600 2
3 3221417632 2
3 3221417984 1
3 3221418016 1
3 3221418624 2
3 3221418656 2
3 3221419008 1
3 3221419040 1
3 3221419648 2
3 3221419680 2
3 3221420032 1
3 3221420064 1
3 3221420672 2
3 3221420704 2
3 3221421056 1
3 3221421088 1
3 3221421696 2
3 3221421728 2
3 3221422080 1
3 3221422112 1
3 3221422976 2
3 3221423008 2
3 3221423104 1
3 3221423136 1
3 3221424000 2
3 3221424032 2
3 3221424128 1
3 3221424160 1
3 3221425024 2
3 3221425056 2
3 3221425152 1
3 3221425184 1
3 3221426048 2
3 3221426080 2
3 3221426176 1
3 3221426208 1
3 3221427072 2
3 3221427104 2
3 3221427200 1
3 3221427232 1
3 3221428096 2
3 3221428128 2
3 3221428224 1
3 3221428256 1
3 3221429120 2
3 3221429152 2
3 3221429248 1
3 3221429280 1
3 3221430144 2
3 3221430176 2
3 3221430272 1
3 3221430304 1
3 3221431168 2
3 3221431200 2
3 3221431296 1
3 3221431328 1
3 3221432192 2
3 3221432224 2
3 3221432320 1
3 3221432352 1
3 3221433216 2
3 3221433248 2
3 3221433344 1
3 3221433376 1
3 3221434240 2
3 3221434272 2
3 3221434368 1
3 3221434400 1
3 3221435264 2
3 3221435296 2
3 3221435392 1
3 3221435424 1
3 3221436288 2
3 3221436320 2
3 3221436416 1
3 3221436448 1
3 3221437312 2
3 3221437344 2
3 3221437440 1
3 3221437472 1
3 3221438336 2
3 3221438368 2
3 3221438464 1
3 3221438496 1
3 3221439040 2
3 3221439072 2
3 3221439488 1
3 3221439520 1
3 3221440064 2
3 3221440096 2
3 3221440512 1
3 3221440544 1
3 3221441088 2
3 3221441120 2
3 3221441536 1
3 3221441568 1
3 3221442112 2
3 3221442144 2
3 3221442560 1
3 3221442592 1
3 3221443136 2
3 3221443168 2
3 3221443584 1
3 3221443616 1
3 3221444160 2
3 3221444192 2
3 3221444608 1
3 3221444640 1
3 3221445184 2
3 3221445216 2
3 3221445632 1
3 3221445664 1
3 3221446208 2
3 3221446240 2
3 3221446656 1
3 3221446688 1
3 3221447232 2
3 3221447264 2
3 3221447680 1
3 3221447712 1
3 3221448256 2
3 3221448288 2
3 3221448704 1
3 3221448736 1
3 3221449280 2
3 3221449312 2
3 3221449728 1
3 3221449760 1
3 3221450304 2
3 3221450336 2
3 3221450752 1
3 3221450784 1
3 3221451328 2
3 3221451360 2
3 3221451776 1
3 3221451808 1
3 3221452352 2
3 3221452384 2
3 3221452800 1
3 3221452832 1
3 3221453376 2
3 3221453408 2
3 3221453824 1
3 3221453856 1
3 3221454400 2
3 3221454432 2
3 3221454848 1
3 3221454880 1
3 3221455296 2
3 3221455328 2
3 3221455872 1
3 3221455904 1
3 3221456320 2
3 3221456352 2
3 3221456896 1
3 3221456928 1
3 3221457344 2
3 3221457376 2
3 3221457920 1
3 3221457952 1
3 3221458368 2
3 3221458400 2
3 3221458944 1
3 3221458976 1
3 3221459392 2
3 3221459424 2
3 3221459968 1
3 3221460000 1
3 3221460416 2
3 3221460448 2
3 3221460992 1
3 3221461024 1
3 3221461440 2
3 3221461472 2
3 3221462016 1
3 3221462048 1
3 3221462464 2
3 3221462496 2
3 3221463040 1
3 3221463072 1
3 3221463488 2
3 3221463520 2
3 3221464064 1
3 3221464096 1
3 3221464512 2
3 3221464544 2
3 3221465088 1
3 3221465120 1
3 3221465536 2
3 3221465568 2
3 3221466112 1
3 3221466144 1
3 3221466560 2
3 3221466592 2
3 3221467136 1
3 3221467168 1
3 3221467584 2
3 3221467616 2
3 3221468160 1
3 3221468192 1
3 3221468608 2
3 3221468640 2
3 3221469184 1
3 3221469216 1
3 3221469632 2
3 3221469664 2
3 3221470208 1
3 3221470240 1
3 3221470656 2
3 3221470688 2
3 3221471232 1
3 3221471264 1
3 3221471552 2
3 3221471584 2
3 3221472256 1
3 3221472288 1
3 3221472576 2
3 3221472608 2
3 3221473280 1
3 3221473312 1
3 3221473600 2
3 3221473632 2
3 3221474304 1
3 3221474336 1
3 3221474624 2
3 3221474656 2
3 3221475328 1
3 3221475360 1
3 3221475648 2
3 3221475680 2
3 3221476352 1
3 3221476384 1
3 3221476672 2
3 3221476704 2
3 3221477376 1
3 3221477408 1
3 3221477696 2
3 3221477728 2
3 3221478400 1
3 3221478432 1
3 3221478720 2
3 3221478752 2
3 3221479424 1
3 3221479456 1
3 3221479744 2
3 3221479776 2
3 3221480448 1
3 3221480480 1
3 3221480768 2
3 3221480800 2
3 3221481472 1
3 3221481504 1
3 3221481792 2
3 3221481824 2
3 3221482496 1
3 3221482528 1
3 3221482816 2
3 3221482848 2
3 3221483520 1
3 3221483552 1
3 3221483840 2
3 3221483872 2
3 3221484544 1
3 3221484576 1
3 3221484864 2
3 3221484896 2
3 3221485568 1
3 3221485600 1
3 3221485888 2
3 3221485920 2
3 3221486592 1
3 3221486624 1
3 3221486912 2
3 3221486944 2
5 3221241920 1
5 3221241952 1
5 3221242496 1
5 3221242528 1
5 3221242944 1
5 3221242976 1
5 3221243520 2
5 3221243552 2
5 3221243968 1
5 3221244000 1
5 3221244544 2
5 3221244576 2
5 3221244992 1
5 3221245024 1
5 3221245568 2
5 3221245600 2
5 3221246016 1
5 3221246048 1
5 3221246592 2
5 3221246624 2
5 3221247040 1
5 3221247072 1
5 3221247616 2
5 3221247648 2
5 3221248064 1
5 3221248096 1
5 3221248640 2
5 3221248672 2
5 3221249088 1
5 3221249120 1
5 3221249664 2
5 3221249696 2
5 3221250112 1
5 3221250144 1
5 3221250688 2
5 3221250720 2
5 3221251136 1
5 3221251168 1
5 3221251712 2
5 3221251744 2
5 3221252160 1
5 3221252192 1
5 3221252736 2
5 3221252768 2
5 3221253184 1
5 3221253216 1
5 3221253760 2
5 3221253792 2
5 3221254208 1
5 3221254240 1
5 3221254784 2
5 3221254816 2
5 3221255232 1
5 3221255264 1
5 3221255808 2
5 3221255840 2
5 3221256256 1
5 3221256288 1
5 3221256832 2
5 3221256864 2
5 3221257280 1
5 3221257312 1
5 3221257856 2
5 3221257888 2
5 3221389376 2
5 3221389408 2
5 3221390400 2
5 3221390432 2
5 3221391424 2
5 3221391456 2
5 3221392448 2
5 3221392480 2
5 3221393472 2
5 3221393504 2
5 3221394496 2
5 3221394528 2
5 3221395520 2
5 3221395552 2
5 3221396544 2
5 3221396576 2
5 3221397568 2
5 3221397600 2
5 3221398592 2
5 3221398624 2
5 3221399616 2
5 3221399648 2
5 3221400640 2
5 3221400672 2
5 3221401664 2
5 3221401696 2
5 3221402688 2
5 3221402720 2
5 3221403712 2
5 3221403744 2
5 3221404736 2
5 3221404768 2
6 3221242048 1
6 3221242080 1
6 3221242176 2
6 3221242208 2
6 3221242240 1
6 3221242272 1
6 3221242368 1
6 3221242400 1
6 3221242432 1
6 3221242464 1
6 3221242560 1
6 3221242592 1
6 3221242624 3
6 3221242656 3
6 3221242688 1
6 3221242720 1
6 3221242752 1
6 3221242784 1
6 3221242816 1
6 3221242848 1
6 3221243072 1
6 3221243104 1
6 3221243200 2
6 3221243232 2
6 3221243264 1
6 3221243296 1
6 3221243392 1
6 3221243424 1
6 3221243456 1
6 3221243488 1
6 3221243584 1
6 3221243616 1
6 3221243648 3
6 3221243680 3
6 3221243712 1
6 3221243744 1
6 3221243776 1
6 3221243808 1
6 3221243840 1
6 3221243872 1
6 3221244096 1
6 3221244128 1
6 3221244224 2
6 3221244256 2
6 3221244288 1
6 3221244320 1
6 3221244416 1
6 3221244448 1
6 3221244480 1
6 3221244512 1
6 3221244608 1
6 3221244640 1
6 3221244672 3
6 3221244704 3
6 3221244736 1
6 3221244768 1
6 3221244800 1
6 3221244832 1
6 3221244864 1
6 3221244896 1
6 3221245120 1
6 3221245152 1
6 3221245248 2
6 3221245280 2
6 3221245312 1
6 3221245344 1
6 3221245440 1
6 3221245472 1
6 3221245504 1
6 3221245536 1
6 3221245632 1
6 3221245664 1
6 3221245696 3
6 3221245728 3
6 3221245760 1
6 3221245792 1
6 3221245824 1
6 3221245856 1
6 3221245888 1
6 3221245920 1
6 3221246144 1
6 3221246176 1
6 3221246272 2
6 3221246304 2
6 3221246336 1
6 3221246368 1
6 3221246464 1
6 3221246496 1
6 3221246528 1
6 3221246560 1
6 3221246656 1
6 3221246688 1
6 3221246720 3
6 3221246752 3
6 3221246784 1
6 3221246816 1
6 3221246848 1
6 3221246880 1
6 3221246912 1
6 3221246944 1
6 3221247168 1
6 3221247200 1
6 3221247296 2
6 3221247328 2
6 3221247360 1
6 3221247392 1
6 3221247488 1
6 3221247520 1
6 3221247552 1
6 3221247584 1
6 3221247680 1
6 3221247712 1
6 3221247744 3
6 3221247776 3
6 3221247808 1
6 3221247840 1
6 3221247872 1
6 3221247904 1
6 3221247936 1
6 3221247968 1
6 3221248192 1
6 3221248224 1
6 3221248320 2
6 3221248352 2
6 3221248384 1
6 3221248416 1
6 3221248512 1
6 3221248544 1
6 3221248576 1
6 3221248608 1
6 3221248704 1
6 3221248736 1
6 3221248768 3
6 3221248800 3
6 3221248832 1
6 3221248864 1
6 3221248896 1
6 3221248928 1
6 3221248960 1
6 3221248992 1
6 3221249216 1
6 3221249248 1
6 3221249344 2
6 3221249376 2
6 3221249408 1
6 3221249440 1
6 3221249536 1
6 3221249568 1
6 3221249600 1
6 3221249632 1
6 3221249728 1
6 3221249760 1
6 3221249792 3
6 3221249824 3
6 3221249856 1
6 3221249888 1
6 3221249920 1
6 3221249952 1
6 3221249984 1
6 3221250016 1
6 3221250240 1
6 3221250272 1
6 3221250368 2
6 3221250400 2
6 3221250432 1
6 3221250464 1
6 3221250560 1
6 3221250592 1
6 3221250624 1
6 3221250656 1
6 3221250752 1
6 3221250784 1
6 3221250816 3
6 3221250848 3
6 3221250880 1
6 3221250912 1
6 3221250944 1
6 3221250976 1
6 3221251008 1
6 3221251040 1
6 3221251264 1
6 3221251296 1
6 3221251392 2
6 3221251424 2
6 3221251456 1
6 3221251488 1
6 3221251584 1
6 3221251616 1
6 3221251648 1
6 3221251680 1
6 3221251776 1
6 3221251808 1
6 3221251840 3
6 3221251872 3
6 3221251904 1
6 3221251936 1
6 3221251968 1
6 3221252000 1
6 3221252032 1
6 3221252064 1
6 3221252288 1
6 3221252320 1
6 3221252416 2
6 3221252448 2
6 3221252480 1
6 3221252512 1
6 3221252608 1
6 3221252640 1
6 3221252672 1
6 3221252704 1
6 3221252800 1
6 3221252832 1
6 3221252864 3
6 3221252896 3
6 3221252928 1
6 3221252960 1
6 3221252992 1
6 3221253024 1
6 3221253056 1
6 3221253088 1
6 3221253312 1
6 3221253344 1
6 3221253440 2
6 3221253472 2
6 3221253504 1
6 3221253536 1
6 3221253632 1
6 3221253664 1
6 3221253696 1
6 3221253728 1
6 3221253824 1
6 3221253856 1
6 3221253888 3
6 3221253920 3
6 3221253952 1
6 3221253984 1
6 3221254016 1
6 3221254048 1
6 3221254080 1
6 3221254112 1
6 3221254336 1
6 3221254368 1
6 3221254464 2
6 3221254496 2
6 3221254528 1
6 3221254560 1
6 3221254656 1
6 3221254688 1
6 3221254720 1
6 3221254752 1
6 3221254848 1
6 3221254880 1
6 3221254912 3
6 3221254944 3
6 3221254976 1
6 3221255008 1
6 3221255040 1
6 3221255072 1
6 3221255104 1
6 3221255136 1
6 3221255360 1
6 3221255392 1
6 3221255488 2
6 3221255520 2
6 3221255552 1
6 3221255584 1
6 3221255680 1
6 3221255712 1
6 3221255744 1
6 3221255776 1
6 3221255872 1
6 3221255904 1
6 3221255936 3
6 3221255968 3
6 3221256000 1
6 3221256032 1
6 3221256064 1
6 3221256096 1
6 3221256128 1
6 3221256160 1
6 3221256384 1
6 3221256416 1
6 3221256512 2
6 3221256544 2
6 3221256576 1
6 3221256608 1
6 3221256704 1
6 3221256736 1
6 3221256768 1
6 3221256800 1
6 3221256896 1
6 3221256928 1
6 3221256960 3
6 3221256992 3
6 3221257024 1
6 3221257056 1
6 3221257088 1
6 3221257120 1
6 3221257152 1
6 3221257184 1
6 3221257408 1
6 3221257440 1
6 3221257536 2
6 3221257568 2
6 3221257600 1
6 3221257632 1
6 3221257728 1
6 3221257760 1
6 3221257792 1
6 3221257824 1
6 3221257920 1
6 3221257952 1
6 3221257984 3
6 3221258016 3
6 3221258048 1
6 3221258080 1
6 3221258112 1
6 3221258144 1
6 3221258176 1
6 3221258208 1
6 3221258304 1
6 3221258336 1
6 3221258944 2
6 3221258976 2
6 3221259328 1
6 3221259360 1
6 3221259968 2
6 3221260000 2
6 3221260352 1
6 3221260384 1
6 3221260992 2
6 3221261024 2
6 3221261376 1
6 3221261408 1
6 3221262016 2
6 3221262048 2
6 3221262400 1
6 3221262432 1
6 3221263040 2
6 3221263072 2
6 3221263424 1
6 3221263456 1
6 3221264064 2
6 3221264096 2
6 3221264448 1
6 3221264480 1
6 3221265088 2
6 3221265120 2
6 3221265472 1
6 3221265504 1
6 3221266112 2
6 3221266144 2
6 3221266496 1
6 3221266528 1
6 3221267136 2
6 3221267168 2
6 3221267520 1
6 3221267552 1
6 3221268160 2
6 3221268192 2
6 3221268544 1
6 3221268576 1
6 3221269184 2
6 3221269216 2
6 3221269568 1
6 3221269600 1
6 3221270208 2
6 3221270240 2
6 3221270592 1
6 3221270624 1
6 3221271232 2
6 3221271264 2
6 3221271616 1
6 3221271648 1
6 3221272256 2
6 3221272288 2
6 3221272640 1
6 3221272672 1
6 3221273280 2
6 3221273312 2
6 3221273664 1
6 3221273696 1
6 3221274304 2
6 3221274336 2
6 3221274688 1
6 3221274720 1
6 3221275392 2
6 3221275424 2
6 3221275712 1
6 3221275744 1
6 3221276416 2
6 3221276448 2
6 3221276736 1
6 3221276768 1
6 3221277440 2
6 3221277472 2
